Order #,Service,Was package delivered,Cost to deliver
3056,UPS Ground,1,11.73
3057,UPS Ground,1,11.54
3058,UPS SurePost,1,9.61
3059,UPS Ground,1,11.04
3060,UPS SurePost,1,11.2
3061,UPS SurePost,1,8.74
3062,UPS SurePost,1,7.07
3063,UPS SurePost,1,11.25
3064,UPS SurePost,1,8.08
3065,UPS SurePost,0,7.8
3066,UPS SurePost,1,5.89
3067,UPS Ground,1,10.99
3068,UPS Ground,1,7.19
3069,UPS SurePost,1,7.7
3070,UPS SurePost,1,10.02
3071,UPS Ground,1,11.25
3072,UPS SurePost,1,7.87
3073,UPS Ground,1,9.77
3074,UPS Ground,1,8.49
3075,UPS Ground,1,9.05
3076,UPS SurePost,1,9.46
3077,UPS SurePost,1,8.13
3078,UPS Ground,1,9.58
3079,UPS Ground,1,7.46
3080,UPS Ground,1,11.96
3081,UPS Ground,1,10.88
3082,UPS Ground,1,11.37
3083,UPS SurePost,1,11.24
3084,UPS Ground,1,8.57
3085,UPS SurePost,1,8.38
3086,UPS Ground,1,6.72
3087,UPS SurePost,0,14.44
3088,UPS SurePost,1,8.74
3089,UPS SurePost,1,10.8
3090,UPS SurePost,1,6.86
3091,UPS SurePost,1,10.73
3092,UPS SurePost,1,12.22
3093,UPS Ground,1,9.9
3094,UPS SurePost,0,7.25
3095,UPS Ground,1,9.76
3096,UPS SurePost,1,5.14
3097,UPS SurePost,1,8.93
3098,UPS Ground,1,11.42
3099,UPS SurePost,1,8.94
3100,UPS Ground,1,9.51
3101,UPS Ground,1,10.91
3102,UPS Ground,0,11.05
3103,UPS Ground,1,7.12
3104,UPS SurePost,1,9.15
3105,UPS SurePost,1,13.22
3106,UPS Ground,1,7.69
3107,UPS SurePost,1,8.85
3108,UPS SurePost,1,12.36
3109,UPS Ground,1,11.91
3110,UPS SurePost,1,8.11
3111,UPS Ground,1,10.36
3112,UPS Ground,1,10.0
3113,UPS SurePost,0,7.7
3114,UPS SurePost,1,8.87
3115,UPS SurePost,1,8.52
3116,UPS Ground,1,10.2
3117,UPS Ground,1,8.7
3118,UPS SurePost,1,6.79
3119,UPS SurePost,1,8.93
3120,UPS SurePost,1,11.97
3121,UPS SurePost,1,9.14
3122,UPS Ground,1,9.43
3123,UPS SurePost,1,10.31
3124,UPS Ground,1,9.73
3125,UPS Ground,1,13.24
3126,UPS SurePost,1,8.99
3127,UPS SurePost,1,10.21
3128,UPS SurePost,1,7.69
3129,UPS Ground,1,10.87
3130,UPS SurePost,1,9.48
3131,UPS SurePost,1,8.9
3132,UPS Ground,1,9.13
3133,UPS SurePost,0,7.89
3134,UPS Ground,1,10.49
3135,UPS SurePost,1,10.09
3136,UPS Ground,1,9.78
3137,UPS SurePost,1,9.5
3138,UPS SurePost,0,8.93
3139,UPS Ground,1,10.17
3140,UPS Ground,1,9.65
3141,UPS SurePost,1,9.03
3142,UPS Ground,1,14.67
3143,UPS Ground,1,10.54
3144,UPS Ground,1,11.12
3145,UPS Ground,0,10.76
3146,UPS SurePost,1,8.54
3147,UPS SurePost,1,11.24
3148,UPS Ground,1,9.5
3149,UPS Ground,1,11.83
3150,UPS Ground,1,9.42
3151,UPS Ground,1,8.34
3152,UPS SurePost,1,9.63
3153,UPS SurePost,1,7.09
3154,UPS Ground,1,10.93
3155,UPS Ground,1,7.93
3156,UPS Ground,1,9.45
3157,UPS SurePost,1,6.52
3158,UPS Ground,1,14.89
3159,UPS SurePost,1,6.14
3160,UPS Ground,1,10.02
3161,UPS SurePost,0,10.98
3162,UPS Ground,1,11.8
3163,UPS SurePost,1,10.47
3164,UPS Ground,1,9.45
3165,UPS Ground,1,12.34
3166,UPS Ground,1,11.58
3167,UPS SurePost,1,9.37
3168,UPS Ground,1,10.42
3169,UPS SurePost,1,8.47
3170,UPS SurePost,1,7.42
3171,UPS Ground,1,12.14
3172,UPS Ground,1,12.27
3173,UPS Ground,1,8.47
3174,UPS SurePost,1,8.73
3175,UPS Ground,1,9.75
3176,UPS SurePost,1,8.94
3177,UPS SurePost,1,9.11
3178,UPS Ground,1,11.64
3179,UPS Ground,1,8.71
3180,UPS Ground,1,8.53
3181,UPS Ground,1,12.14
3182,UPS Ground,1,9.2
3183,UPS Ground,1,7.81
3184,UPS SurePost,0,8.16
3185,UPS SurePost,1,8.43
3186,UPS SurePost,1,11.69
3187,UPS Ground,1,11.6
3188,UPS SurePost,1,10.99
3189,UPS SurePost,1,10.42
3190,UPS SurePost,1,10.64
3191,UPS SurePost,1,7.81
3192,UPS SurePost,1,8.66
3193,UPS Ground,1,8.29
3194,UPS Ground,1,9.64
3195,UPS SurePost,1,10.18
3196,UPS SurePost,1,9.23
3197,UPS SurePost,1,11.27
3198,UPS Ground,1,8.02
3199,UPS Ground,1,10.87
3200,UPS SurePost,1,6.84
3201,UPS Ground,1,10.16
3202,UPS Ground,1,11.28
3203,UPS SurePost,1,8.63
3204,UPS Ground,1,10.95
3205,UPS Ground,1,8.34
3206,UPS SurePost,1,6.12
3207,UPS Ground,1,10.96
3208,UPS Ground,1,13.02
3209,UPS SurePost,1,7.27
3210,UPS Ground,1,12.12
3211,UPS Ground,1,10.08
3212,UPS SurePost,1,6.69
3213,UPS SurePost,1,7.04
3214,UPS SurePost,1,9.03
3215,UPS Ground,1,9.3
3216,UPS SurePost,1,6.73
3217,UPS Ground,1,7.07
3218,UPS SurePost,1,7.53
3219,UPS Ground,1,10.34
3220,UPS SurePost,1,8.99
3221,UPS SurePost,1,8.13
3222,UPS SurePost,1,9.35
3223,UPS SurePost,1,10.8
3224,UPS Ground,1,10.68
3225,UPS SurePost,1,8.79
3226,UPS SurePost,1,10.61
3227,UPS Ground,1,8.34
3228,UPS SurePost,1,8.61
3229,UPS Ground,1,9.65
3230,UPS SurePost,1,6.86
3231,UPS SurePost,1,8.27
3232,UPS SurePost,1,5.41
3233,UPS Ground,1,13.31
3234,UPS SurePost,1,7.38
3235,UPS SurePost,1,11.75
3236,UPS SurePost,1,9.07
3237,UPS Ground,1,10.98
3238,UPS Ground,1,9.15
3239,UPS SurePost,1,9.36
3240,UPS Ground,1,11.13
3241,UPS SurePost,1,10.15
3242,UPS SurePost,1,10.34
3243,UPS SurePost,1,8.36
3244,UPS SurePost,1,8.17
3245,UPS SurePost,1,6.24
3246,UPS SurePost,1,9.91
3247,UPS SurePost,1,10.87
3248,UPS Ground,1,12.8
3249,UPS Ground,1,10.53
3250,UPS Ground,1,8.67
3251,UPS Ground,1,7.06
3252,UPS Ground,0,11.8
3253,UPS Ground,1,6.89
3254,UPS Ground,1,9.41
3255,UPS SurePost,1,8.61
3256,UPS SurePost,1,8.88
3257,UPS SurePost,1,9.06
3258,UPS SurePost,0,9.24
3259,UPS Ground,1,5.82
3260,UPS Ground,1,10.03
3261,UPS SurePost,1,5.14
3262,UPS SurePost,1,10.27
3263,UPS Ground,1,9.04
3264,UPS SurePost,1,5.26
3265,UPS SurePost,1,7.59
3266,UPS SurePost,1,8.01
3267,UPS SurePost,1,11.06
3268,UPS Ground,1,10.34
3269,UPS SurePost,1,9.6
3270,UPS SurePost,1,11.05
3271,UPS Ground,1,9.83
3272,UPS Ground,1,11.31
3273,UPS SurePost,1,10.18
3274,UPS Ground,1,7.77
3275,UPS SurePost,1,11.55
3276,UPS SurePost,1,6.54
3277,UPS Ground,1,11.59
3278,UPS SurePost,1,6.37
3279,UPS SurePost,1,10.04
3280,UPS SurePost,1,12.22
3281,UPS SurePost,1,8.63
3282,UPS Ground,0,9.56
3283,UPS Ground,1,11.06
3284,UPS SurePost,1,8.43
3285,UPS Ground,1,13.15
3286,UPS SurePost,1,9.33
3287,UPS SurePost,1,8.45
3288,UPS SurePost,1,8.06
3289,UPS SurePost,1,7.38
3290,UPS SurePost,1,7.91
3291,UPS Ground,0,9.39
3292,UPS SurePost,1,8.16
3293,UPS Ground,1,8.86
3294,UPS Ground,1,13.64
3295,UPS SurePost,1,7.22
3296,UPS SurePost,1,9.25
3297,UPS SurePost,1,10.03
3298,UPS SurePost,1,10.09
3299,UPS SurePost,1,8.9
3300,UPS Ground,1,9.58
3301,UPS SurePost,1,9.78
3302,UPS SurePost,1,9.46
3303,UPS Ground,1,9.55
3304,UPS Ground,1,7.29
3305,UPS SurePost,1,8.19
3306,UPS Ground,1,8.01
3307,UPS SurePost,1,7.84
3308,UPS Ground,1,10.06
3309,UPS Ground,1,10.62
3310,UPS SurePost,1,12.08
3311,UPS Ground,1,9.07
3312,UPS Ground,1,11.34
3313,UPS Ground,1,10.53
3314,UPS Ground,1,12.24
3315,UPS Ground,1,11.0
3316,UPS Ground,1,8.25
3317,UPS SurePost,1,6.02
3318,UPS SurePost,1,9.54
3319,UPS Ground,1,9.08
3320,UPS SurePost,1,7.3
3321,UPS SurePost,1,6.8
3322,UPS SurePost,1,9.28
3323,UPS Ground,1,12.61
3324,UPS SurePost,1,8.29
3325,UPS Ground,1,11.02
3326,UPS SurePost,1,8.82
3327,UPS Ground,1,7.77
3328,UPS Ground,1,11.27
3329,UPS SurePost,1,7.1
3330,UPS SurePost,1,9.04
3331,UPS Ground,1,9.41
3332,UPS SurePost,1,10.55
3333,UPS SurePost,1,7.17
3334,UPS SurePost,1,9.68
3335,UPS Ground,1,8.55
3336,UPS Ground,1,9.11
3337,UPS SurePost,1,2.7
3338,UPS SurePost,1,12.62
3339,UPS SurePost,1,9.95
3340,UPS Ground,1,8.67
3341,UPS Ground,1,8.05
3342,UPS SurePost,1,8.14
3343,UPS SurePost,1,10.24
3344,UPS SurePost,1,5.72
3345,UPS SurePost,0,8.75
3346,UPS SurePost,1,12.07
3347,UPS SurePost,1,7.04
3348,UPS Ground,1,10.14
3349,UPS SurePost,1,12.82
3350,UPS Ground,1,11.09
3351,UPS SurePost,1,9.22
3352,UPS SurePost,1,9.88
3353,UPS Ground,1,9.31
3354,UPS Ground,1,12.25
3355,UPS Ground,1,9.31
3356,UPS Ground,1,6.61
3357,UPS SurePost,1,8.32
3358,UPS Ground,1,8.33
3359,UPS SurePost,1,8.51
3360,UPS Ground,1,9.55
3361,UPS SurePost,1,11.07
3362,UPS SurePost,1,10.2
3363,UPS SurePost,1,9.46
3364,UPS SurePost,1,8.99
3365,UPS SurePost,1,7.17
3366,UPS SurePost,1,5.22
3367,UPS Ground,1,10.2
3368,UPS SurePost,1,10.38
3369,UPS Ground,1,9.81
3370,UPS Ground,1,9.07
3371,UPS SurePost,1,9.8
3372,UPS Ground,1,9.86
3373,UPS SurePost,1,11.92
3374,UPS Ground,1,12.14
3375,UPS SurePost,1,10.66
3376,UPS Ground,1,11.31
3377,UPS SurePost,1,6.77
3378,UPS SurePost,1,10.15
3379,UPS SurePost,1,9.65
3380,UPS SurePost,1,10.05
3381,UPS Ground,1,10.85
3382,UPS SurePost,1,9.78
3383,UPS Ground,1,14.68
3384,UPS Ground,1,9.87
3385,UPS Ground,1,11.62
3386,UPS SurePost,1,8.18
3387,UPS Ground,0,11.37
3388,UPS Ground,1,11.63
3389,UPS Ground,1,10.63
3390,UPS SurePost,1,11.89
3391,UPS SurePost,1,7.47
3392,UPS Ground,1,9.16
3393,UPS SurePost,0,9.37
3394,UPS SurePost,1,10.53
3395,UPS Ground,1,10.31
3396,UPS Ground,1,12.23
3397,UPS SurePost,1,7.85
3398,UPS Ground,1,8.02
3399,UPS SurePost,1,9.53
3400,UPS SurePost,0,8.87
3401,UPS SurePost,1,9.94
3402,UPS SurePost,1,8.95
3403,UPS SurePost,1,8.41
3404,UPS SurePost,1,8.87
3405,UPS Ground,1,10.05
3406,UPS Ground,1,9.47
3407,UPS SurePost,1,8.65
3408,UPS SurePost,1,8.3
3409,UPS SurePost,1,10.48
3410,UPS Ground,1,10.34
3411,UPS SurePost,1,12.91
3412,UPS Ground,0,10.28
3413,UPS SurePost,1,8.05
3414,UPS SurePost,1,13.63
3415,UPS Ground,1,10.72
3416,UPS Ground,1,11.71
3417,UPS SurePost,1,10.03
3418,UPS SurePost,1,10.08
3419,UPS SurePost,1,9.93
3420,UPS Ground,1,8.09
3421,UPS Ground,1,10.64
3422,UPS Ground,1,7.71
3423,UPS Ground,1,9.7
3424,UPS Ground,1,8.74
3425,UPS Ground,1,10.62
3426,UPS SurePost,1,9.58
3427,UPS SurePost,1,9.83
3428,UPS Ground,0,10.5
3429,UPS SurePost,1,7.95
3430,UPS SurePost,1,8.55
3431,UPS Ground,1,11.59
3432,UPS SurePost,1,10.85
3433,UPS Ground,1,8.01
3434,UPS Ground,1,7.35
3435,UPS SurePost,0,7.74
3436,UPS Ground,1,11.81
3437,UPS Ground,1,12.1
3438,UPS Ground,1,8.4
3439,UPS Ground,1,10.53
3440,UPS Ground,1,13.18
3441,UPS Ground,1,10.72
3442,UPS Ground,1,12.46
3443,UPS Ground,1,11.73
3444,UPS SurePost,1,7.42
3445,UPS SurePost,1,8.67
3446,UPS SurePost,1,9.06
3447,UPS Ground,1,10.18
3448,UPS Ground,1,11.59
3449,UPS SurePost,1,9.71
3450,UPS SurePost,1,3.91
3451,UPS SurePost,1,6.73
3452,UPS Ground,1,6.21
3453,UPS SurePost,1,9.3
3454,UPS SurePost,1,9.42
3455,UPS Ground,1,10.49
3456,UPS SurePost,1,7.34
3457,UPS Ground,1,11.17
3458,UPS Ground,1,11.24
3459,UPS Ground,0,7.83
3460,UPS SurePost,1,6.46
3461,UPS SurePost,0,9.0
3462,UPS Ground,1,13.1
3463,UPS SurePost,1,11.94
3464,UPS SurePost,1,9.98
3465,UPS SurePost,0,7.74
3466,UPS SurePost,1,10.54
3467,UPS Ground,1,9.22
3468,UPS SurePost,1,7.67
3469,UPS Ground,1,6.29
3470,UPS Ground,1,10.18
3471,UPS SurePost,1,7.91
3472,UPS Ground,1,10.17
3473,UPS SurePost,1,5.02
3474,UPS SurePost,1,9.29
3475,UPS Ground,1,5.79
3476,UPS Ground,1,11.88
3477,UPS Ground,1,10.9
3478,UPS Ground,1,9.52
3479,UPS SurePost,1,9.97
3480,UPS SurePost,0,7.31
3481,UPS SurePost,1,9.13
3482,UPS Ground,1,11.38
3483,UPS Ground,1,4.64
3484,UPS Ground,1,9.23
3485,UPS SurePost,1,8.96
3486,UPS Ground,1,9.66
3487,UPS SurePost,1,11.52
3488,UPS Ground,1,8.05
3489,UPS SurePost,1,7.92
3490,UPS SurePost,1,5.68
3491,UPS Ground,1,12.62
3492,UPS Ground,1,9.57
3493,UPS SurePost,1,8.24
3494,UPS SurePost,1,8.91
3495,UPS Ground,1,11.1
3496,UPS Ground,0,10.6
3497,UPS SurePost,0,13.59
3498,UPS Ground,1,10.79
3499,UPS SurePost,1,8.19
3500,UPS SurePost,1,8.03
3501,UPS Ground,1,9.32
3502,UPS Ground,1,7.4
3503,UPS Ground,1,10.07
3504,UPS Ground,0,11.36
3505,UPS Ground,1,8.94
3506,UPS SurePost,1,7.6
3507,UPS SurePost,1,11.63
3508,UPS Ground,1,7.53
3509,UPS Ground,1,6.42
3510,UPS Ground,1,8.0
3511,UPS SurePost,1,6.33
3512,UPS Ground,1,10.67
3513,UPS Ground,1,9.38
3514,UPS SurePost,1,8.62
3515,UPS SurePost,1,11.0
3516,UPS Ground,1,8.8
3517,UPS Ground,0,11.34
3518,UPS Ground,1,12.62
3519,UPS SurePost,1,8.21
3520,UPS Ground,1,11.28
3521,UPS Ground,1,9.58
3522,UPS Ground,1,11.6
3523,UPS SurePost,1,6.28
3524,UPS SurePost,1,6.15
3525,UPS Ground,1,9.32
3526,UPS Ground,1,8.46
3527,UPS SurePost,1,8.11
3528,UPS SurePost,1,8.62
3529,UPS SurePost,1,10.25
3530,UPS SurePost,1,8.29
3531,UPS SurePost,1,7.57
3532,UPS SurePost,1,8.39
3533,UPS SurePost,1,7.67
3534,UPS SurePost,1,7.38
3535,UPS SurePost,1,6.21
3536,UPS Ground,1,10.12
3537,UPS Ground,1,9.01
3538,UPS Ground,1,11.67
3539,UPS SurePost,1,6.49
3540,UPS Ground,1,9.06
3541,UPS SurePost,1,12.14
3542,UPS SurePost,1,7.37
3543,UPS Ground,1,9.59
3544,UPS SurePost,1,6.89
3545,UPS Ground,1,7.66
3546,UPS Ground,1,12.68
3547,UPS Ground,1,10.3
3548,UPS SurePost,1,9.23
3549,UPS Ground,1,7.06
3550,UPS SurePost,1,9.62
3551,UPS Ground,1,12.0
3552,UPS Ground,1,11.99
3553,UPS Ground,1,11.16
3554,UPS SurePost,1,7.04
3555,UPS SurePost,1,9.54
3556,UPS SurePost,1,10.16
3557,UPS Ground,1,6.89
3558,UPS Ground,1,8.06
3559,UPS SurePost,1,10.54
3560,UPS SurePost,1,10.52
3561,UPS SurePost,1,6.32
3562,UPS SurePost,1,10.38
3563,UPS SurePost,1,9.17
3564,UPS SurePost,1,10.35
3565,UPS Ground,1,8.9
3566,UPS SurePost,1,10.12
3567,UPS Ground,1,11.46
3568,UPS Ground,1,9.39
3569,UPS SurePost,1,9.03
3570,UPS SurePost,1,7.88
3571,UPS Ground,1,12.86
3572,UPS SurePost,1,8.79
3573,UPS SurePost,1,7.4
3574,UPS Ground,1,8.76
3575,UPS Ground,1,10.22
3576,UPS Ground,1,11.3
3577,UPS SurePost,1,6.69
3578,UPS Ground,1,13.2
3579,UPS SurePost,1,9.53
3580,UPS Ground,1,10.81
3581,UPS Ground,1,9.83
3582,UPS Ground,1,10.03
3583,UPS SurePost,1,8.74
3584,UPS SurePost,1,10.76
3585,UPS Ground,1,9.99
3586,UPS Ground,1,11.33
3587,UPS Ground,1,9.25
3588,UPS SurePost,1,9.34
3589,UPS Ground,1,8.61
3590,UPS SurePost,1,11.11
3591,UPS Ground,1,8.56
3592,UPS Ground,1,9.44
3593,UPS Ground,1,9.45
3594,UPS Ground,1,9.39
3595,UPS Ground,1,11.25
3596,UPS Ground,1,9.45
3597,UPS SurePost,1,11.41
3598,UPS Ground,1,8.58
3599,UPS SurePost,1,9.29
3600,UPS Ground,1,8.66
3601,UPS Ground,1,10.73
3602,UPS SurePost,1,8.97
3603,UPS Ground,1,9.73
3604,UPS SurePost,1,11.06
3605,UPS SurePost,1,7.87
3606,UPS Ground,1,11.02
3607,UPS SurePost,1,7.67
3608,UPS SurePost,1,9.2
3609,UPS Ground,1,7.93
3610,UPS SurePost,1,7.85
3611,UPS Ground,1,9.86
3612,UPS Ground,1,13.14
3613,UPS Ground,0,10.17
3614,UPS Ground,1,12.87
3615,UPS SurePost,1,9.38
3616,UPS Ground,0,9.33
3617,UPS Ground,0,12.67
3618,UPS SurePost,1,9.76
3619,UPS Ground,1,8.89
3620,UPS Ground,1,10.82
3621,UPS SurePost,0,8.49
3622,UPS SurePost,1,5.55
3623,UPS SurePost,1,10.62
3624,UPS SurePost,1,10.9
3625,UPS SurePost,1,12.18
3626,UPS SurePost,1,9.73
3627,UPS SurePost,1,8.57
3628,UPS Ground,1,11.45
3629,UPS SurePost,1,10.47
3630,UPS SurePost,1,11.84
3631,UPS SurePost,1,8.92
3632,UPS Ground,1,9.71
3633,UPS Ground,1,8.76
3634,UPS SurePost,1,9.93
3635,UPS SurePost,1,6.32
3636,UPS SurePost,1,10.34
3637,UPS Ground,1,11.02
3638,UPS Ground,1,11.01
3639,UPS SurePost,1,9.24
3640,UPS Ground,1,12.66
3641,UPS SurePost,1,10.51
3642,UPS Ground,1,8.95
3643,UPS Ground,1,8.98
3644,UPS SurePost,1,7.48
3645,UPS SurePost,1,9.95
3646,UPS SurePost,1,7.27
3647,UPS SurePost,1,10.88
3648,UPS Ground,1,12.29
3649,UPS Ground,1,8.48
3650,UPS Ground,1,9.68
3651,UPS SurePost,1,9.03
3652,UPS Ground,1,11.53
3653,UPS SurePost,1,11.79
3654,UPS Ground,1,7.08
3655,UPS SurePost,1,8.45
3656,UPS SurePost,1,8.54
3657,UPS Ground,1,7.57
3658,UPS SurePost,1,8.16
3659,UPS SurePost,1,9.74
3660,UPS Ground,1,9.52
3661,UPS SurePost,1,6.32
3662,UPS SurePost,1,13.98
3663,UPS SurePost,1,9.46
3664,UPS Ground,1,10.19
3665,UPS Ground,1,8.1
3666,UPS SurePost,1,9.45
3667,UPS Ground,1,9.72
3668,UPS SurePost,1,5.73
3669,UPS SurePost,1,7.15
3670,UPS SurePost,1,10.38
3671,UPS SurePost,1,12.37
3672,UPS SurePost,1,9.64
3673,UPS Ground,1,11.91
3674,UPS SurePost,1,8.73
3675,UPS Ground,1,9.85
3676,UPS Ground,1,11.89
3677,UPS SurePost,1,11.88
3678,UPS SurePost,1,11.25
3679,UPS Ground,1,8.15
3680,UPS Ground,1,9.88
3681,UPS Ground,1,10.48
3682,UPS SurePost,1,8.55
3683,UPS Ground,1,10.67
3684,UPS SurePost,1,10.42
3685,UPS SurePost,1,10.74
3686,UPS SurePost,1,11.92
3687,UPS Ground,1,9.43
3688,UPS SurePost,1,6.64
3689,UPS SurePost,1,9.62
3690,UPS SurePost,1,12.26
3691,UPS SurePost,1,8.17
3692,UPS SurePost,1,10.19
3693,UPS Ground,1,11.21
3694,UPS SurePost,1,9.33
3695,UPS SurePost,1,9.01
3696,UPS Ground,1,8.4
3697,UPS SurePost,0,5.05
3698,UPS Ground,1,8.07
3699,UPS SurePost,1,8.32
3700,UPS Ground,1,11.9
3701,UPS Ground,1,9.82
3702,UPS SurePost,1,8.1
3703,UPS SurePost,1,7.46
3704,UPS SurePost,1,10.14
3705,UPS Ground,1,12.35
3706,UPS Ground,1,11.84
3707,UPS Ground,1,11.05
3708,UPS SurePost,1,6.44
3709,UPS Ground,1,9.39
3710,UPS Ground,1,13.37
3711,UPS SurePost,1,10.94
3712,UPS Ground,1,7.34
3713,UPS Ground,1,9.9
3714,UPS SurePost,1,9.63
3715,UPS Ground,1,8.68
3716,UPS SurePost,1,5.0
3717,UPS SurePost,1,9.17
3718,UPS SurePost,1,7.64
3719,UPS SurePost,1,7.64
3720,UPS SurePost,1,8.39
3721,UPS Ground,1,9.77
3722,UPS Ground,1,9.98
3723,UPS SurePost,1,7.47
3724,UPS SurePost,1,8.62
3725,UPS Ground,1,6.96
3726,UPS SurePost,1,9.54
3727,UPS SurePost,1,4.05
3728,UPS SurePost,1,8.5
3729,UPS Ground,1,11.59
3730,UPS Ground,1,8.17
3731,UPS SurePost,1,10.24
3732,UPS SurePost,1,11.0
3733,UPS Ground,1,4.27
3734,UPS Ground,1,9.74
3735,UPS SurePost,1,4.02
3736,UPS SurePost,0,8.8
3737,UPS Ground,1,9.99
3738,UPS Ground,1,5.7
3739,UPS Ground,1,13.33
3740,UPS SurePost,1,9.5
3741,UPS Ground,1,8.53
3742,UPS SurePost,1,11.54
3743,UPS Ground,1,6.89
3744,UPS Ground,1,7.87
3745,UPS Ground,1,6.02
3746,UPS Ground,1,13.12
3747,UPS SurePost,1,9.58
3748,UPS SurePost,1,10.14
3749,UPS Ground,1,10.52
3750,UPS SurePost,1,9.99
3751,UPS Ground,1,10.14
3752,UPS Ground,1,10.47
3753,UPS Ground,1,10.19
3754,UPS Ground,1,8.95
3755,UPS SurePost,0,8.92
3756,UPS Ground,1,10.47
3757,UPS Ground,1,10.19
3758,UPS SurePost,1,6.44
3759,UPS Ground,1,7.67
3760,UPS Ground,1,11.88
3761,UPS Ground,1,9.47
3762,UPS SurePost,1,10.01
3763,UPS Ground,1,8.11
3764,UPS SurePost,1,6.45
3765,UPS Ground,1,8.54
3766,UPS Ground,1,9.61
3767,UPS SurePost,1,7.85
3768,UPS Ground,1,12.24
3769,UPS Ground,1,10.31
3770,UPS SurePost,1,12.2
3771,UPS SurePost,1,9.7
3772,UPS SurePost,1,4.82
3773,UPS SurePost,1,10.83
3774,UPS SurePost,1,6.39
3775,UPS Ground,1,10.4
3776,UPS SurePost,1,7.66
3777,UPS Ground,0,13.71
3778,UPS Ground,1,12.49
3779,UPS Ground,1,8.72
3780,UPS SurePost,1,8.78
3781,UPS SurePost,1,9.42
3782,UPS Ground,1,11.5
3783,UPS SurePost,1,9.05
3784,UPS SurePost,1,7.22
3785,UPS SurePost,1,7.76
3786,UPS SurePost,1,8.99
3787,UPS Ground,1,12.14
3788,UPS Ground,1,10.74
3789,UPS SurePost,1,7.66
3790,UPS Ground,1,11.12
3791,UPS SurePost,1,8.33
3792,UPS SurePost,1,10.54
3793,UPS Ground,1,14.38
3794,UPS Ground,1,9.38
3795,UPS Ground,1,11.39
3796,UPS SurePost,1,7.71
3797,UPS Ground,1,9.81
3798,UPS SurePost,1,9.05
3799,UPS Ground,1,9.66
3800,UPS Ground,1,14.27
3801,UPS SurePost,1,8.47
3802,UPS SurePost,1,10.02
3803,UPS SurePost,1,5.66
3804,UPS SurePost,0,9.75
3805,UPS SurePost,1,10.98
3806,UPS SurePost,1,8.09
3807,UPS SurePost,1,4.65
3808,UPS SurePost,1,8.93
3809,UPS Ground,1,10.03
3810,UPS SurePost,1,10.25
3811,UPS SurePost,1,12.48
3812,UPS Ground,1,9.34
3813,UPS SurePost,1,7.52
3814,UPS Ground,1,7.98
3815,UPS Ground,1,10.34
3816,UPS SurePost,1,9.83
3817,UPS Ground,1,9.05
3818,UPS SurePost,1,10.35
3819,UPS Ground,1,10.81
3820,UPS Ground,1,10.07
3821,UPS Ground,1,8.44
3822,UPS SurePost,0,8.17
3823,UPS SurePost,1,4.79
3824,UPS Ground,1,10.41
3825,UPS Ground,1,10.05
3826,UPS SurePost,1,9.33
3827,UPS SurePost,1,9.87
3828,UPS Ground,1,10.67
3829,UPS Ground,1,9.81
3830,UPS SurePost,1,9.08
3831,UPS SurePost,1,6.57
3832,UPS SurePost,1,7.99
3833,UPS SurePost,1,9.09
3834,UPS SurePost,1,7.73
3835,UPS Ground,1,11.49
3836,UPS SurePost,1,7.86
3837,UPS Ground,1,10.37
3838,UPS SurePost,1,9.2
3839,UPS Ground,1,11.29
3840,UPS SurePost,1,10.56
3841,UPS SurePost,1,10.2
3842,UPS Ground,1,6.35
3843,UPS Ground,1,12.07
3844,UPS SurePost,1,11.65
3845,UPS SurePost,1,8.16
3846,UPS SurePost,1,9.41
3847,UPS SurePost,1,7.46
3848,UPS SurePost,1,5.63
3849,UPS Ground,1,8.72
3850,UPS Ground,1,9.06
3851,UPS SurePost,1,8.39
3852,UPS Ground,1,8.34
3853,UPS Ground,1,8.73
3854,UPS Ground,1,9.98
3855,UPS SurePost,1,7.67
3856,UPS Ground,1,10.94
3857,UPS SurePost,1,10.18
3858,UPS Ground,1,14.12
3859,UPS SurePost,1,10.95
3860,UPS Ground,1,10.42
3861,UPS SurePost,1,7.93
3862,UPS SurePost,1,9.51
3863,UPS Ground,1,10.57
3864,UPS SurePost,1,8.11
3865,UPS SurePost,1,10.36
3866,UPS SurePost,1,6.58
3867,UPS SurePost,1,8.58
3868,UPS SurePost,1,9.96
3869,UPS SurePost,1,8.5
3870,UPS SurePost,1,8.64
3871,UPS SurePost,1,8.76
3872,UPS Ground,1,8.55
3873,UPS Ground,1,12.03
3874,UPS SurePost,1,7.24
3875,UPS SurePost,1,9.55
3876,UPS Ground,1,10.72
3877,UPS Ground,1,8.36
3878,UPS Ground,1,10.13
3879,UPS SurePost,1,7.42
3880,UPS Ground,1,12.41
3881,UPS SurePost,1,7.03
3882,UPS SurePost,1,7.87
3883,UPS Ground,1,7.88
3884,UPS SurePost,1,6.65
3885,UPS SurePost,1,11.76
3886,UPS SurePost,1,9.94
3887,UPS SurePost,1,9.24
3888,UPS Ground,1,8.86
3889,UPS Ground,1,11.57
3890,UPS SurePost,1,7.57
3891,UPS SurePost,1,10.37
3892,UPS Ground,1,8.49
3893,UPS SurePost,0,7.88
3894,UPS Ground,1,11.31
3895,UPS SurePost,1,10.5
3896,UPS SurePost,1,10.03
3897,UPS Ground,1,8.18
3898,UPS Ground,1,9.23
3899,UPS Ground,1,10.27
3900,UPS Ground,1,8.53
